repo,path,line,effect_kind,api 
agno,libs/agno/tests/unit/reader/test_json_reader.py,161,Overwrite,json_path.write_text
agno,libs/agno/tests/unit/reader/test_json_reader.py,248,Overwrite,json_path.write_text
agno,libs/agno/tests/unit/reader/test_pdf_reader.py,31,Overwrite,pdf_path.write_bytes
agno,libs/agno/tests/unit/reader/test_text_reader.py,18,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,79,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,92,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,105,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,155,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,222,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,235,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,248,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,262,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,280,Overwrite,text_path.write_text
agno,libs/agno/tests/unit/reader/test_text_reader.py,119,Overwrite,open
agno,libs/agno/tests/unit/reader/test_text_reader.py,128,Delete,text_path.unlink
agno,libs/agno/tests/unit/reader/test_text_reader.py,136,Overwrite,open
agno,libs/agno/tests/unit/reader/test_text_reader.py,147,Delete,text_path.unlink
agno,libs/agno/tests/unit/reader/test_text_reader.py,296,Overwrite,open
agno,libs/agno/tests/unit/reader/test_text_reader.py,304,Delete,text_path.unlink
agno,libs/agno/tests/unit/skills/conftest.py,61,Overwrite,skill_md.write_text
agno,libs/agno/tests/unit/skills/conftest.py,84,Overwrite,write_text
agno,libs/agno/tests/unit/skills/conftest.py,85,Overwrite,write_text
agno,libs/agno/tests/unit/skills/conftest.py,90,Overwrite,write_text
agno,libs/agno/tests/unit/skills/conftest.py,91,Overwrite,write_text
agno,libs/agno/tests/unit/skills/conftest.py,105,Overwrite,write_text
agno,libs/agno/tests/unit/skills/conftest.py,119,Overwrite,write_text
agno,libs/agno/tests/unit/skills/conftest.py,133,Overwrite,write_text
agno,libs/agno/tests/unit/skills/conftest.py,145,Overwrite,write_text
agno,libs/agno/tests/unit/skills/conftest.py,158,Overwrite,skill_md.write_text
agno,libs/agno/tests/unit/skills/conftest.py,180,Overwrite,skill_md.write_text
agno,libs/agno/tests/unit/skills/test_agent_skills.py,492,Overwrite,test_script.write_text
agno,libs/agno/tests/unit/skills/test_agent_skills.py,511,Overwrite,test_script.write_text
agno,libs/agno/tests/unit/skills/test_agent_skills.py,527,Overwrite,test_script.write_text
agno,libs/agno/tests/unit/skills/test_agent_skills.py,543,Overwrite,test_script.write_text
agno,libs/agno/tests/unit/skills/test_validator.py,338,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/skills/test_validator.py,364,Overwrite,write_text
agno,libs/agno/tests/unit/skills/test_validator.py,380,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,202,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,244,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,267,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,278,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,279,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,280,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,292,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,303,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,304,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,316,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,327,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,328,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,341,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,361,Overwrite,write_text
agno,libs/agno/tests/unit/skills/loaders/test_local.py,380,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_antigravity.py,368,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_antigravity.py,371,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_antigravity.py,373,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_antigravity.py,376,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_antigravity.py,310,Delete,os.unlink
agno,libs/agno/tests/unit/tools/test_antigravity.py,337,Delete,os.unlink
agno,libs/agno/tests/unit/tools/test_antigravity.py,356,Delete,os.unlink
agno,libs/agno/tests/unit/tools/test_antigravity.py,453,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_browserbase.py,15,CredAccess,os.environ.get
agno,libs/agno/tests/unit/tools/test_coding_tools.py,15,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,31,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,48,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,84,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,95,Overwrite,write_bytes
agno,libs/agno/tests/unit/tools/test_coding_tools.py,110,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,131,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,148,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,165,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,177,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,230,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,313,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,326,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,338,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,339,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,352,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,378,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,379,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,380,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,383,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,424,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,425,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,594,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_coding_tools.py,399,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_csv_toolkit.py,10,Overwrite,csv_path.write_text
agno,libs/agno/tests/unit/tools/test_csv_toolkit.py,23,Overwrite,csv_path.write_text
agno,libs/agno/tests/unit/tools/test_csv_toolkit.py,36,Overwrite,csv_path.write_text
agno,libs/agno/tests/unit/tools/test_csv_toolkit.py,47,Overwrite,csv_path.write_text
agno,libs/agno/tests/unit/tools/test_csv_toolkit.py,62,Overwrite,csv_path.write_text
agno,libs/agno/tests/unit/tools/test_e2b.py,22,CredAccess,os.environ.get
agno,libs/agno/tests/unit/tools/test_filetools.py,31,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,32,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,33,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,56,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,57,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,60,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,155,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,156,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,157,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,175,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,178,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,193,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,225,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,228,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,246,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,260,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,262,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,278,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,279,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,295,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,296,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,312,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,313,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,314,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,315,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,318,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,319,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,322,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,323,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,324,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,335,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,338,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,341,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,357,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,358,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_filetools.py,209,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_firecrawl.py,10,CredAccess,os.environ.get
agno,libs/agno/tests/unit/tools/test_google_calendar.py,78,Delete,os.unlink
agno,libs/agno/tests/unit/tools/test_google_drive.py,225,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_google_drive.py,238,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_google_drive.py,417,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_google_drive.py,506,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_google_drive.py,519,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_google_drive.py,596,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_google_maps.py,144,Exec,eval
agno,libs/agno/tests/unit/tools/test_google_maps.py,156,Exec,eval
agno,libs/agno/tests/unit/tools/test_google_maps.py,168,Exec,eval
agno,libs/agno/tests/unit/tools/test_google_maps.py,179,Exec,eval
agno,libs/agno/tests/unit/tools/test_google_maps.py,190,Exec,eval
agno,libs/agno/tests/unit/tools/test_google_maps.py,202,Exec,eval
agno,libs/agno/tests/unit/tools/test_google_maps.py,214,Exec,eval
agno,libs/agno/tests/unit/tools/test_local_file_system.py,143,Overwrite,filepath.write_text
agno,libs/agno/tests/unit/tools/test_local_file_system.py,159,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_local_file_system.py,269,Overwrite,secret.write_text
agno,libs/agno/tests/unit/tools/test_local_file_system.py,284,Overwrite,secret.write_text
agno,libs/agno/tests/unit/tools/test_moviepy_video.py,29,Overwrite,output_path.write_text
agno,libs/agno/tests/unit/tools/test_moviepy_video.py,59,Overwrite,video_path.write_text
agno,libs/agno/tests/unit/tools/test_moviepy_video.py,60,Overwrite,srt_path.write_text
agno,libs/agno/tests/unit/tools/test_moviepy_video.py,61,Overwrite,output_path.write_text
agno,libs/agno/tests/unit/tools/test_moviepy_video.py,80,Overwrite,open
agno,libs/agno/tests/unit/tools/test_openai_tools.py,16,Overwrite,path.write_bytes
agno,libs/agno/tests/unit/tools/test_python_tools.py,51,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_python_tools.py,61,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_python_tools.py,70,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_python_tools.py,80,Overwrite,file_path.write_text
agno,libs/agno/tests/unit/tools/test_scavio.py,11,CredAccess,os.environ.get
agno,libs/agno/tests/unit/tools/test_scrapegraph.py,11,CredAccess,os.environ.get
agno,libs/agno/tests/unit/tools/test_slack_tools.py,132,SendExt,slack_tools.send_message
agno,libs/agno/tests/unit/tools/test_slack_tools.py,138,SendExt,slack_tools.send_message
agno,libs/agno/tests/unit/tools/test_tavily.py,11,CredAccess,os.environ.get
agno,libs/agno/tests/unit/tools/test_telegram.py,199,SendExt,tools.send_message
agno,libs/agno/tests/unit/tools/test_telegram.py,212,SendExt,tools.send_message
agno,libs/agno/tests/unit/tools/test_webex.py,86,SendExt,webex_tools.send_message
agno,libs/agno/tests/unit/tools/test_webex.py,156,SendExt,webex_tools.send_message
agno,libs/agno/tests/unit/tools/test_workspace.py,182,Overwrite,outside.write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,201,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,210,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,225,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,237,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,252,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,266,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,269,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,270,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,281,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,283,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,294,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,306,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,308,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,310,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,325,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,327,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,329,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,347,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,349,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,351,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,353,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,376,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,377,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,378,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,391,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,394,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,407,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,408,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,421,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,423,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,426,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,479,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,488,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,497,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,509,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,519,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,530,Overwrite,write_text
agno,libs/agno/tests/unit/tools/test_workspace.py,544,Overwrite,write_text
